product_id,category,date,day_of_week,month,units_sold,price,revenue
prod_025,jackets,2024-11-11,0,11,32,2342,74944
prod_025,jackets,2024-11-12,1,11,38,3944,149872
prod_025,jackets,2024-11-13,2,11,31,1575,48825
prod_025,jackets,2024-11-14,3,11,32,4737,151584
prod_025,jackets,2024-11-15,4,11,29,545,15805
prod_025,jackets,2024-11-16,5,11,29,3196,92684
prod_025,jackets,2024-11-17,6,11,34,1139,38726
prod_025,jackets,2024-11-18,0,11,25,4902,122550
prod_025,jackets,2024-11-19,1,11,19,3095,58805
prod_025,jackets,2024-11-20,2,11,25,4097,102425
prod_025,jackets,2024-11-21,3,11,22,2832,62304
prod_025,jackets,2024-11-22,4,11,30,2145,64350
prod_025,jackets,2024-11-23,5,11,33,2232,73656
prod_025,jackets,2024-11-24,6,11,31,2303,71393
prod_025,jackets,2024-11-25,0,11,25,1598,39950
prod_025,jackets,2024-11-26,1,11,27,4473,120771
prod_025,jackets,2024-11-27,2,11,37,2822,104414
prod_025,jackets,2024-11-28,3,11,38,4924,187112
prod_025,jackets,2024-11-29,4,11,36,2802,100872
prod_025,jackets,2024-11-30,5,11,52,3895,202540
prod_025,jackets,2024-12-01,6,12,41,716,29356
prod_025,jackets,2024-12-02,0,12,38,4777,181526
prod_025,jackets,2024-12-03,1,12,41,4929,202089
prod_025,jackets,2024-12-04,2,12,35,1399,48965
prod_025,jackets,2024-12-05,3,12,40,1141,45640
prod_025,jackets,2024-12-06,4,12,45,695,31275
prod_025,jackets,2024-12-07,5,12,47,2393,112471
prod_025,jackets,2024-12-08,6,12,40,2804,112160
prod_025,jackets,2024-12-09,0,12,31,4100,127100
prod_025,jackets,2024-12-10,1,12,36,1724,62064
prod_025,jackets,2024-12-11,2,12,26,1386,36036
prod_025,jackets,2024-12-12,3,12,36,2946,106056
prod_025,jackets,2024-12-13,4,12,36,4405,158580
prod_025,jackets,2024-12-14,5,12,44,3027,133188
prod_025,jackets,2024-12-15,6,12,34,2681,91154
prod_025,jackets,2024-12-16,0,12,23,3131,72013
prod_025,jackets,2024-12-17,1,12,29,2021,58609
prod_025,jackets,2024-12-18,2,12,23,1128,25944
prod_025,jackets,2024-12-19,3,12,28,3179,89012
prod_025,jackets,2024-12-20,4,12,24,1921,46104
prod_025,jackets,2024-12-21,5,12,39,1626,63414
prod_025,jackets,2024-12-22,6,12,32,1732,55424
prod_025,jackets,2024-12-23,0,12,23,2456,56488
prod_025,jackets,2024-12-24,1,12,32,2895,92640
prod_025,jackets,2024-12-25,2,12,23,4645,106835
prod_025,jackets,2024-12-26,3,12,27,2292,61884
prod_025,jackets,2024-12-27,4,12,30,3564,106920
prod_026,shirts,2024-07-01,0,7,22,4128,90816
prod_026,shirts,2024-07-02,1,7,25,3836,95900
prod_026,shirts,2024-07-03,2,7,36,4596,165456
prod_026,shirts,2024-07-04,3,7,28,1519,42532
prod_026,shirts,2024-07-05,4,7,23,3892,89516
prod_026,shirts,2024-07-06,5,7,46,3772,173512
prod_026,shirts,2024-07-07,6,7,35,716,25060
prod_026,shirts,2024-07-08,0,7,27,695,18765
prod_026,shirts,2024-07-09,1,7,21,3194,67074
prod_026,shirts,2024-07-10,2,7,25,3712,92800
prod_026,shirts,2024-07-11,3,7,28,1221,34188
prod_026,shirts,2024-07-12,4,7,28,2062,57736
prod_026,shirts,2024-07-13,5,7,38,4287,162906
prod_026,shirts,2024-07-14,6,7,31,4236,131316
prod_026,shirts,2024-07-15,0,7,16,1751,28016
prod_026,shirts,2024-07-16,1,7,21,1602,33642
prod_026,shirts,2024-07-17,2,7,27,3441,92907
prod_026,shirts,2024-07-18,3,7,24,745,17880
prod_026,shirts,2024-07-19,4,7,21,3687,77427
prod_026,shirts,2024-07-20,5,7,20,4006,80120
prod_026,shirts,2024-07-21,6,7,35,3587,125545
prod_026,shirts,2024-07-22,0,7,14,3508,49112
prod_026,shirts,2024-07-23,1,7,16,1626,26016
prod_026,shirts,2024-07-24,2,7,24,4879,117096
prod_026,shirts,2024-07-25,3,7,18,819,14742
prod_026,shirts,2024-07-26,4,7,21,835,17535
prod_026,shirts,2024-07-27,5,7,30,2863,85890
prod_026,shirts,2024-07-28,6,7,23,2356,54188
prod_026,shirts,2024-07-29,0,7,27,545,14715
prod_026,shirts,2024-07-30,1,7,23,1945,44735
prod_026,shirts,2024-07-31,2,7,23,2162,49726
prod_026,shirts,2024-08-01,3,8,29,3424,99296
prod_026,shirts,2024-08-02,4,8,24,2028,48672
prod_026,shirts,2024-08-03,5,8,29,3476,100804
prod_026,shirts,2024-08-04,6,8,46,3021,138966
prod_026,shirts,2024-08-05,0,8,31,1626,50406
prod_026,shirts,2024-08-06,1,8,26,3077,80002
prod_026,shirts,2024-08-07,2,8,25,3654,91350
prod_026,shirts,2024-08-08,3,8,23,714,16422
prod_026,shirts,2024-08-09,4,8,29,4939,143231
prod_026,shirts,2024-08-10,5,8,25,2872,71800
prod_026,shirts,2024-08-11,6,8,43,1091,46913
prod_026,shirts,2024-08-12,0,8,21,4658,97818
prod_026,shirts,2024-08-13,1,8,22,803,17666
prod_026,shirts,2024-08-14,2,8,23,3333,76659
prod_026,shirts,2024-08-15,3,8,24,2831,67944
prod_026,shirts,2024-08-16,4,8,25,2477,61925
prod_026,shirts,2024-08-17,5,8,31,1232,38192
prod_026,shirts,2024-08-18,6,8,31,2624,81344
prod_026,shirts,2024-08-19,0,8,21,1698,35658
prod_026,shirts,2024-08-20,1,8,12,4717,56604
prod_026,shirts,2024-08-21,2,8,17,684,11628
prod_026,shirts,2024-08-22,3,8,20,2857,57140
prod_026,shirts,2024-08-23,4,8,18,2179,39222
prod_026,shirts,2024-08-24,5,8,18,3011,54198
prod_026,shirts,2024-08-25,6,8,30,4027,120810
prod_026,shirts,2024-08-26,0,8,17,4673,79441
prod_026,shirts,2024-08-27,1,8,28,3081,86268
prod_026,shirts,2024-08-28,2,8,21,869,18249
prod_026,shirts,2024-08-29,3,8,24,4243,101832
prod_026,shirts,2024-08-30,4,8,22,3824,84128
prod_026,shirts,2024-08-31,5,8,32,940,30080
prod_026,shirts,2024-09-01,6,9,29,2901,84129
prod_026,shirts,2024-09-02,0,9,27,1524,41148
prod_026,shirts,2024-09-03,1,9,24,972,23328
prod_026,shirts,2024-09-04,2,9,26,579,15054
prod_026,shirts,2024-09-05,3,9,30,1860,55800
prod_026,shirts,2024-09-06,4,9,31,2384,73904
prod_026,shirts,2024-09-07,5,9,31,533,16523
prod_026,shirts,2024-09-08,6,9,35,2341,81935
prod_026,shirts,2024-09-09,0,9,30,875,26250
prod_026,shirts,2024-09-10,1,9,15,1223,18345
prod_026,shirts,2024-09-11,2,9,31,2442,75702
prod_026,shirts,2024-09-12,3,9,22,4504,99088
prod_026,shirts,2024-09-13,4,9,27,2365,63855
prod_026,shirts,2024-09-14,5,9,34,3637,123658
prod_026,shirts,2024-09-15,6,9,32,4408,141056
prod_026,shirts,2024-09-16,0,9,27,3173,85671
prod_026,shirts,2024-09-17,1,9,16,4630,74080
prod_026,shirts,2024-09-18,2,9,19,4757,90383
prod_026,shirts,2024-09-19,3,9,15,3399,50985
prod_026,shirts,2024-09-20,4,9,23,1946,44758
prod_026,shirts,2024-09-21,5,9,27,4742,128034
prod_026,shirts,2024-09-22,6,9,23,2211,50853
prod_026,shirts,2024-09-23,0,9,19,4130,78470
prod_026,shirts,2024-09-24,1,9,15,1185,17775
prod_026,shirts,2024-09-25,2,9,20,4637,92740
prod_026,shirts,2024-09-26,3,9,18,3938,70884
prod_026,shirts,2024-09-27,4,9,21,1419,29799
prod_026,shirts,2024-09-28,5,9,30,3372,101160
prod_026,shirts,2024-09-29,6,9,24,3754,90096
prod_026,shirts,2024-09-30,0,9,23,1363,31349
prod_026,shirts,2024-10-01,1,10,22,4494,98868
prod_026,shirts,2024-10-02,2,10,24,3182,76368
prod_026,shirts,2024-10-03,3,10,26,1113,28938
prod_026,shirts,2024-10-04,4,10,30,2372,71160
prod_026,shirts,2024-10-05,5,10,34,3873,131682
prod_026,shirts,2024-10-06,6,10,36,3691,132876
prod_026,shirts,2024-10-07,0,10,27,4314,116478
prod_026,shirts,2024-10-08,1,10,26,2555,66430
prod_026,shirts,2024-10-09,2,10,27,3058,82566
prod_026,shirts,2024-10-10,3,10,27,860,23220
prod_026,shirts,2024-10-11,4,10,29,4594,133226
prod_026,shirts,2024-10-12,5,10,25,2953,73825
prod_026,shirts,2024-10-13,6,10,32,3470,111040
prod_026,shirts,2024-10-14,0,10,17,1331,22627
prod_026,shirts,2024-10-15,1,10,25,3341,83525
prod_026,shirts,2024-10-16,2,10,22,2654,58388
prod_026,shirts,2024-10-17,3,10,24,3353,80472
prod_026,shirts,2024-10-18,4,10,18,2736,49248
prod_026,shirts,2024-10-19,5,10,29,1054,30566
prod_026,shirts,2024-10-20,6,10,19,4270,81130
prod_026,shirts,2024-10-21,0,10,18,806,14508
prod_026,shirts,2024-10-22,1,10,16,3575,57200
prod_026,shirts,2024-10-23,2,10,18,775,13950
prod_026,shirts,2024-10-24,3,10,25,3861,96525
prod_026,shirts,2024-10-25,4,10,17,3881,65977
prod_026,shirts,2024-10-26,5,10,25,4550,113750
prod_026,shirts,2024-10-27,6,10,23,4335,99705
prod_026,shirts,2024-10-28,0,10,20,4778,95560
prod_026,shirts,2024-10-29,1,10,18,2176,39168
prod_026,shirts,2024-10-30,2,10,26,1795,46670
prod_026,shirts,2024-10-31,3,10,30,3125,93750
prod_026,shirts,2024-11-01,4,11,30,3542,106260
prod_026,shirts,2024-11-02,5,11,38,2561,97318
prod_026,shirts,2024-11-03,6,11,42,4727,198534
prod_026,shirts,2024-11-04,0,11,27,4514,121878
prod_026,shirts,2024-11-05,1,11,22,4853,106766
prod_026,shirts,2024-11-06,2,11,34,1474,50116
prod_026,shirts,2024-11-07,3,11,37,1547,57239
prod_026,shirts,2024-11-08,4,11,25,4289,107225
prod_026,shirts,2024-11-09,5,11,35,3521,123235
prod_026,shirts,2024-11-10,6,11,31,4529,140399
prod_026,shirts,2024-11-11,0,11,26,964,25064
prod_026,shirts,2024-11-12,1,11,19,787,14953
prod_026,shirts,2024-11-13,2,11,27,3695,99765
prod_026,shirts,2024-11-14,3,11,24,1620,38880
prod_026,shirts,2024-11-15,4,11,22,946,20812
prod_026,shirts,2024-11-16,5,11,23,3396,78108
prod_026,shirts,2024-11-17,6,11,29,1221,35409
prod_026,shirts,2024-11-18,0,11,20,4480,89600
prod_026,shirts,2024-11-19,1,11,20,3884,77680
prod_026,shirts,2024-11-20,2,11,18,994,17892
prod_026,shirts,2024-11-21,3,11,14,1447,20258
prod_026,shirts,2024-11-22,4,11,25,1057,26425
prod_026,shirts,2024-11-23,5,11,27,2116,57132
prod_026,shirts,2024-11-24,6,11,19,2156,40964
prod_026,shirts,2024-11-25,0,11,22,4673,102806
prod_026,shirts,2024-11-26,1,11,24,953,22872
prod_026,shirts,2024-11-27,2,11,18,3475,62550
prod_026,shirts,2024-11-28,3,11,20,1707,34140
prod_026,shirts,2024-11-29,4,11,32,1948,62336
prod_026,shirts,2024-11-30,5,11,28,1503,42084
prod_026,shirts,2024-12-01,6,12,34,1425,48450
prod_026,shirts,2024-12-02,0,12,29,4242,123018
prod_026,shirts,2024-12-03,1,12,32,4427,141664
prod_026,shirts,2024-12-04,2,12,23,4731,108813
prod_026,shirts,2024-12-05,3,12,24,1408,33792
prod_026,shirts,2024-12-06,4,12,34,3237,110058
prod_026,shirts,2024-12-07,5,12,40,3086,123440
prod_026,shirts,2024-12-08,6,12,37,3848,142376
prod_026,shirts,2024-12-09,0,12,28,2053,57484
prod_026,shirts,2024-12-10,1,12,26,4647,120822
prod_026,shirts,2024-12-11,2,12,20,3275,65500
prod_026,shirts,2024-12-12,3,12,23,1263,29049
prod_026,shirts,2024-12-13,4,12,28,1924,53872
prod_026,shirts,2024-12-14,5,12,29,4560,132240
prod_026,shirts,2024-12-15,6,12,24,4570,109680
prod_026,shirts,2024-12-16,0,12,20,4974,99480
prod_026,shirts,2024-12-17,1,12,24,4331,103944
prod_026,shirts,2024-12-18,2,12,19,4147,78793
prod_026,shirts,2024-12-19,3,12,16,1531,24496
prod_026,shirts,2024-12-20,4,12,22,1984,43648
prod_026,shirts,2024-12-21,5,12,14,2745,38430
prod_026,shirts,2024-12-22,6,12,29,2050,59450
prod_026,shirts,2024-12-23,0,12,19,2329,44251
prod_026,shirts,2024-12-24,1,12,23,4959,114057
prod_026,shirts,2024-12-25,2,12,24,4356,104544
prod_026,shirts,2024-12-26,3,12,26,2594,67444
prod_026,shirts,2024-12-27,4,12,18,4403,79254
prod_027,jackets,2024-07-01,0,7,30,867,26010
prod_027,jackets,2024-07-02,1,7,25,564,14100
prod_027,jackets,2024-07-03,2,7,35,4106,143710
prod_027,jackets,2024-07-04,3,7,36,3174,114264
prod_027,jackets,2024-07-05,4,7,36,1895,68220
prod_027,jackets,2024-07-06,5,7,54,2086,112644
prod_027,jackets,2024-07-07,6,7,38,3131,118978
prod_027,jackets,2024-07-08,0,7,32,2686,85952
prod_027,jackets,2024-07-09,1,7,41,4848,198768
prod_027,jackets,2024-07-10,2,7,38,2504,95152
prod_027,jackets,2024-07-11,3,7,40,2357,94280
prod_027,jackets,2024-07-12,4,7,33,561,18513
prod_027,jackets,2024-07-13,5,7,45,3288,147960
prod_027,jackets,2024-07-14,6,7,48,2375,114000
prod_027,jackets,2024-07-15,0,7,26,605,15730
prod_027,jackets,2024-07-16,1,7,29,1654,47966
prod_027,jackets,2024-07-17,2,7,29,3323,96367
prod_027,jackets,2024-07-18,3,7,25,4425,110625
prod_027,jackets,2024-07-19,4,7,23,4964,114172
prod_027,jackets,2024-07-20,5,7,42,1774,74508
prod_027,jackets,2024-07-21,6,7,24,2727,65448
prod_027,jackets,2024-07-22,0,7,29,4296,124584
prod_027,jackets,2024-07-23,1,7,26,4473,116298
prod_027,jackets,2024-07-24,2,7,21,2991,62811
prod_027,jackets,2024-07-25,3,7,28,4229,118412
prod_027,jackets,2024-07-26,4,7,25,927,23175
prod_027,jackets,2024-07-27,5,7,32,606,19392
prod_027,jackets,2024-07-28,6,7,24,4119,98856
prod_027,jackets,2024-07-29,0,7,26,1725,44850
prod_027,jackets,2024-07-30,1,7,35,4504,157640
prod_027,jackets,2024-07-31,2,7,28,4363,122164
prod_027,jackets,2024-08-01,3,8,32,2792,89344
prod_027,jackets,2024-08-02,4,8,25,1801,45025
prod_027,jackets,2024-08-03,5,8,46,1258,57868
prod_027,jackets,2024-08-04,6,8,44,3386,148984
prod_027,jackets,2024-08-05,0,8,31,4611,142941
prod_027,jackets,2024-08-06,1,8,36,3807,137052
prod_027,jackets,2024-08-07,2,8,35,1202,42070
prod_027,jackets,2024-08-08,3,8,40,2510,100400
prod_027,jackets,2024-08-09,4,8,31,4381,135811
prod_027,jackets,2024-08-10,5,8,49,1551,75999
prod_027,jackets,2024-08-11,6,8,49,3341,163709
prod_027,jackets,2024-08-12,0,8,29,4084,118436
prod_027,jackets,2024-08-13,1,8,31,847,26257
prod_027,jackets,2024-08-14,2,8,37,3648,134976
prod_027,jackets,2024-08-15,3,8,27,1851,49977
prod_027,jackets,2024-08-16,4,8,24,1169,28056
prod_027,jackets,2024-08-17,5,8,33,3146,103818
prod_027,jackets,2024-08-18,6,8,32,1522,48704
prod_027,jackets,2024-08-19,0,8,24,2537,60888
prod_027,jackets,2024-08-20,1,8,25,1559,38975
prod_027,jackets,2024-08-21,2,8,23,1924,44252
prod_027,jackets,2024-08-22,3,8,21,2818,59178
prod_027,jackets,2024-08-23,4,8,22,2259,49698
prod_027,jackets,2024-08-24,5,8,27,1809,48843
prod_027,jackets,2024-08-25,6,8,35,4333,151655
prod_027,jackets,2024-08-26,0,8,27,1830,49410
prod_027,jackets,2024-08-27,1,8,21,4946,103866
prod_027,jackets,2024-08-28,2,8,25,2117,52925
prod_027,jackets,2024-08-29,3,8,30,2556,76680
prod_027,jackets,2024-08-30,4,8,31,2261,70091
prod_027,jackets,2024-08-31,5,8,38,2491,94658
prod_027,jackets,2024-09-01,6,9,45,1546,69570
prod_027,jackets,2024-09-02,0,9,27,3392,91584
prod_027,jackets,2024-09-03,1,9,25,4931,123275
prod_027,jackets,2024-09-04,2,9,35,1881,65835
prod_027,jackets,2024-09-05,3,9,31,692,21452
prod_027,jackets,2024-09-06,4,9,30,4034,121020
prod_027,jackets,2024-09-07,5,9,33,1327,43791
prod_027,jackets,2024-09-08,6,9,47,1389,65283
prod_027,jackets,2024-09-09,0,9,27,610,16470
prod_027,jackets,2024-09-10,1,9,27,1292,34884
prod_027,jackets,2024-09-11,2,9,29,3143,91147
prod_027,jackets,2024-09-12,3,9,24,3914,93936
prod_027,jackets,2024-09-13,4,9,25,4611,115275
prod_027,jackets,2024-09-14,5,9,38,571,21698
prod_027,jackets,2024-09-15,6,9,26,567,14742
prod_027,jackets,2024-09-16,0,9,38,1716,65208
prod_027,jackets,2024-09-17,1,9,23,3739,85997
prod_027,jackets,2024-09-18,2,9,25,3980,99500
prod_027,jackets,2024-09-19,3,9,21,1625,34125
prod_027,jackets,2024-09-20,4,9,23,1385,31855
prod_027,jackets,2024-09-21,5,9,26,3025,78650
prod_027,jackets,2024-09-22,6,9,29,1425,41325
prod_027,jackets,2024-09-23,0,9,27,961,25947
prod_027,jackets,2024-09-24,1,9,22,1111,24442
prod_027,jackets,2024-09-25,2,9,30,3663,109890
prod_027,jackets,2024-09-26,3,9,31,505,15655
prod_027,jackets,2024-09-27,4,9,13,4470,58110
prod_027,jackets,2024-09-28,5,9,37,3358,124246
prod_027,jackets,2024-09-29,6,9,30,1680,50400
prod_027,jackets,2024-09-30,0,9,30,2189,65670
prod_027,jackets,2024-10-01,1,10,33,3292,108636
prod_027,jackets,2024-10-02,2,10,36,514,18504
prod_027,jackets,2024-10-03,3,10,31,1736,53816
prod_027,jackets,2024-10-04,4,10,32,4600,147200
prod_027,jackets,2024-10-05,5,10,54,3720,200880
prod_027,jackets,2024-10-06,6,10,45,2107,94815
prod_027,jackets,2024-10-07,0,10,29,1499,43471
prod_027,jackets,2024-10-08,1,10,25,651,16275
prod_027,jackets,2024-10-09,2,10,26,2591,67366
prod_027,jackets,2024-10-10,3,10,37,4582,169534
prod_027,jackets,2024-10-11,4,10,30,1097,32910
prod_027,jackets,2024-10-12,5,10,36,3013,108468
prod_027,jackets,2024-10-13,6,10,40,4103,164120
prod_027,jackets,2024-10-14,0,10,28,1716,48048
prod_027,jackets,2024-10-15,1,10,29,1431,41499
prod_027,jackets,2024-10-16,2,10,26,2638,68588
prod_027,jackets,2024-10-17,3,10,18,3478,62604
prod_027,jackets,2024-10-18,4,10,25,4392,109800
prod_027,jackets,2024-10-19,5,10,33,3418,112794
prod_027,jackets,2024-10-20,6,10,32,3064,98048
prod_027,jackets,2024-10-21,0,10,25,835,20875
prod_027,jackets,2024-10-22,1,10,22,1676,36872
prod_027,jackets,2024-10-23,2,10,27,2970,80190
prod_027,jackets,2024-10-24,3,10,27,1438,38826
prod_027,jackets,2024-10-25,4,10,25,1133,28325
prod_027,jackets,2024-10-26,5,10,31,1753,54343
prod_027,jackets,2024-10-27,6,10,26,2385,62010
prod_027,jackets,2024-10-28,0,10,32,2318,74176
prod_027,jackets,2024-10-29,1,10,31,4508,139748
prod_027,jackets,2024-10-30,2,10,23,3522,81006
prod_027,jackets,2024-10-31,3,10,23,3984,91632
prod_027,jackets,2024-11-01,4,11,31,4185,129735
prod_027,jackets,2024-11-02,5,11,43,1432,61576
prod_027,jackets,2024-11-03,6,11,41,4737,194217
prod_027,jackets,2024-11-04,0,11,44,1634,71896
prod_027,jackets,2024-11-05,1,11,35,1243,43505
prod_027,jackets,2024-11-06,2,11,40,3521,140840
prod_027,jackets,2024-11-07,3,11,31,1061,32891
prod_027,jackets,2024-11-08,4,11,39,4780,186420
prod_027,jackets,2024-11-09,5,11,45,1009,45405
prod_027,jackets,2024-11-10,6,11,38,3945,149910
prod_027,jackets,2024-11-11,0,11,39,2703,105417
prod_027,jackets,2024-11-12,1,11,32,2694,86208
prod_027,jackets,2024-11-13,2,11,28,3028,84784
prod_027,jackets,2024-11-14,3,11,32,2206,70592
prod_027,jackets,2024-11-15,4,11,29,568,16472
prod_027,jackets,2024-11-16,5,11,25,3869,96725
prod_027,jackets,2024-11-17,6,11,37,4227,156399
prod_027,jackets,2024-11-18,0,11,25,2803,70075
prod_027,jackets,2024-11-19,1,11,19,4181,79439
prod_027,jackets,2024-11-20,2,11,17,1582,26894
prod_027,jackets,2024-11-21,3,11,25,945,23625
prod_027,jackets,2024-11-22,4,11,20,3275,65500
prod_027,jackets,2024-11-23,5,11,36,4316,155376
prod_027,jackets,2024-11-24,6,11,33,2731,90123
prod_027,jackets,2024-11-25,0,11,28,2061,57708
prod_027,jackets,2024-11-26,1,11,28,3738,104664
prod_027,jackets,2024-11-27,2,11,24,2100,50400
prod_027,jackets,2024-11-28,3,11,31,1209,37479
prod_027,jackets,2024-11-29,4,11,21,3471,72891
prod_027,jackets,2024-11-30,5,11,42,511,21462
prod_027,jackets,2024-12-01,6,12,43,2248,96664
prod_027,jackets,2024-12-02,0,12,33,679,22407
prod_027,jackets,2024-12-03,1,12,31,1296,40176
prod_027,jackets,2024-12-04,2,12,27,2524,68148
prod_027,jackets,2024-12-05,3,12,44,3717,163548
prod_027,jackets,2024-12-06,4,12,30,2019,60570
prod_027,jackets,2024-12-07,5,12,63,2932,184716
prod_027,jackets,2024-12-08,6,12,51,1416,72216
prod_027,jackets,2024-12-09,0,12,26,2570,66820
prod_027,jackets,2024-12-10,1,12,25,3370,84250
prod_027,jackets,2024-12-11,2,12,31,4082,126542
prod_027,jackets,2024-12-12,3,12,22,3790,83380
prod_027,jackets,2024-12-13,4,12,39,1946,75894
prod_027,jackets,2024-12-14,5,12,35,1300,45500
prod_027,jackets,2024-12-15,6,12,31,1746,54126
prod_027,jackets,2024-12-16,0,12,28,2626,73528
prod_027,jackets,2024-12-17,1,12,26,4361,113386
prod_027,jackets,2024-12-18,2,12,30,1665,49950
prod_027,jackets,2024-12-19,3,12,27,3822,103194
prod_027,jackets,2024-12-20,4,12,19,3361,63859
prod_027,jackets,2024-12-21,5,12,24,2155,51720
prod_027,jackets,2024-12-22,6,12,34,3732,126888
prod_027,jackets,2024-12-23,0,12,25,1951,48775
prod_027,jackets,2024-12-24,1,12,24,3623,86952
prod_027,jackets,2024-12-25,2,12,26,2840,73840
prod_027,jackets,2024-12-26,3,12,24,2073,49752
prod_027,jackets,2024-12-27,4,12,26,2927,76102
prod_028,jackets,2024-07-01,0,7,60,2904,174240
prod_028,jackets,2024-07-02,1,7,39,1942,75738
prod_028,jackets,2024-07-03,2,7,45,2990,134550
prod_028,jackets,2024-07-04,3,7,64,1225,78400
prod_028,jackets,2024-07-05,4,7,65,4119,267735
prod_028,jackets,2024-07-06,5,7,74,3387,250638
prod_028,jackets,2024-07-07,6,7,60,1204,72240
prod_028,jackets,2024-07-08,0,7,46,4627,212842
prod_028,jackets,2024-07-09,1,7,56,2345,131320
prod_028,jackets,2024-07-10,2,7,42,1936,81312
prod_028,jackets,2024-07-11,3,7,48,2428,116544
prod_028,jackets,2024-07-12,4,7,52,2136,111072
prod_028,jackets,2024-07-13,5,7,74,684,50616
prod_028,jackets,2024-07-14,6,7,64,2071,132544
prod_028,jackets,2024-07-15,0,7,43,763,32809
prod_028,jackets,2024-07-16,1,7,42,1786,75012
prod_028,jackets,2024-07-17,2,7,47,2249,105703
prod_028,jackets,2024-07-18,3,7,42,2409,101178
prod_028,jackets,2024-07-19,4,7,38,1697,64486
prod_028,jackets,2024-07-20,5,7,37,2978,110186
prod_028,jackets,2024-07-21,6,7,40,2419,96760
prod_028,jackets,2024-07-22,0,7,38,2791,106058
prod_028,jackets,2024-07-23,1,7,34,3740,127160
prod_028,jackets,2024-07-24,2,7,37,3991,147667
prod_028,jackets,2024-07-25,3,7,37,2768,102416
prod_028,jackets,2024-07-26,4,7,26,4283,111358
prod_028,jackets,2024-07-27,5,7,48,1289,61872
prod_028,jackets,2024-07-28,6,7,36,1158,41688
prod_028,jackets,2024-07-29,0,7,41,1518,62238
prod_028,jackets,2024-07-30,1,7,41,2453,100573
prod_028,jackets,2024-07-31,2,7,33,2796,92268
prod_028,jackets,2024-08-01,3,8,37,1274,47138
prod_028,jackets,2024-08-02,4,8,64,4829,309056
prod_028,jackets,2024-08-03,5,8,61,3597,219417
prod_028,jackets,2024-08-04,6,8,71,2564,182044
prod_028,jackets,2024-08-05,0,8,54,2792,150768
prod_028,jackets,2024-08-06,1,8,65,4540,295100
prod_028,jackets,2024-08-07,2,8,52,2211,114972
prod_028,jackets,2024-08-08,3,8,49,1097,53753
prod_028,jackets,2024-08-09,4,8,50,4618,230900
prod_028,jackets,2024-08-10,5,8,49,3531,173019
prod_028,jackets,2024-08-11,6,8,61,4167,254187
prod_028,jackets,2024-08-12,0,8,53,591,31323
prod_028,jackets,2024-08-13,1,8,40,1350,54000
prod_028,jackets,2024-08-14,2,8,48,2843,136464
prod_028,jackets,2024-08-15,3,8,54,1977,106758
prod_028,jackets,2024-08-16,4,8,45,3418,153810
prod_028,jackets,2024-08-17,5,8,51,1865,95115
prod_028,jackets,2024-08-18,6,8,39,1952,76128
prod_028,jackets,2024-08-19,0,8,33,2181,71973
prod_028,jackets,2024-08-20,1,8,38,744,28272
prod_028,jackets,2024-08-21,2,8,31,1256,38936
prod_028,jackets,2024-08-22,3,8,31,973,30163
prod_028,jackets,2024-08-23,4,8,36,4631,166716
prod_028,jackets,2024-08-24,5,8,36,2234,80424
prod_028,jackets,2024-08-25,6,8,44,4442,195448
prod_028,jackets,2024-08-26,0,8,43,2011,86473
prod_028,jackets,2024-08-27,1,8,32,4581,146592
prod_028,jackets,2024-08-28,2,8,29,729,21141
prod_028,jackets,2024-08-29,3,8,44,2917,128348
prod_028,jackets,2024-08-30,4,8,48,1716,82368
prod_028,jackets,2024-08-31,5,8,48,3760,180480
prod_028,jackets,2024-09-01,6,9,58,1422,82476
prod_028,jackets,2024-09-02,0,9,49,4788,234612
prod_028,jackets,2024-09-03,1,9,52,1667,86684
prod_028,jackets,2024-09-04,2,9,42,4463,187446
prod_028,jackets,2024-09-05,3,9,53,4012,212636
prod_028,jackets,2024-09-06,4,9,48,1395,66960
prod_028,jackets,2024-09-07,5,9,62,2560,158720
prod_028,jackets,2024-09-08,6,9,70,3534,247380
prod_028,jackets,2024-09-09,0,9,45,2299,103455
prod_028,jackets,2024-09-10,1,9,54,4907,264978
prod_028,jackets,2024-09-11,2,9,64,4954,317056
prod_028,jackets,2024-09-12,3,9,37,1672,61864
prod_028,jackets,2024-09-13,4,9,44,4797,211068
prod_028,jackets,2024-09-14,5,9,53,3517,186401
prod_028,jackets,2024-09-15,6,9,45,1293,58185
prod_028,jackets,2024-09-16,0,9,45,936,42120
prod_028,jackets,2024-09-17,1,9,37,2120,78440
prod_028,jackets,2024-09-18,2,9,26,4001,104026
prod_028,jackets,2024-09-19,3,9,34,1627,55318
prod_028,jackets,2024-09-20,4,9,31,691,21421
prod_028,jackets,2024-09-21,5,9,49,2490,122010
prod_028,jackets,2024-09-22,6,9,40,1604,64160
prod_028,jackets,2024-09-23,0,9,25,4749,118725
prod_028,jackets,2024-09-24,1,9,41,1070,43870
prod_028,jackets,2024-09-25,2,9,36,4472,160992
prod_028,jackets,2024-09-26,3,9,38,1304,49552
prod_028,jackets,2024-09-27,4,9,44,3760,165440
prod_028,jackets,2024-09-28,5,9,43,4867,209281
prod_028,jackets,2024-09-29,6,9,54,2593,140022
prod_028,jackets,2024-09-30,0,9,36,2642,95112
prod_028,jackets,2024-10-01,1,10,45,3580,161100
